measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,196,South Africa,3,Both,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1990,0.048025657,0.183776089,0.005512371
1,Deaths,196,South Africa,1,Male,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1990,0,0,0
1,Deaths,196,South Africa,2,Female,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1990,0,0,0
1,Deaths,196,South Africa,3,Both,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1990,0,0,0
1,Deaths,196,South Africa,1,Male,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1991,7.121549933,12.86087364,4.169461583
1,Deaths,196,South Africa,2,Female,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1991,10.35351027,18.34372262,6.335379466
1,Deaths,196,South Africa,3,Both,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1991,8.787228134,15.5901051,5.26830696
1,Deaths,196,South Africa,1,Male,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1990,57.21039728,68.06494029,49.0244241
1,Deaths,196,South Africa,2,Female,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1990,41.31039193,54.49203303,34.38014704
1,Deaths,196,South Africa,3,Both,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1990,49.01682597,56.99632554,43.29649259
1,Deaths,196,South Africa,1,Male,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1991,57.35239805,68.02544031,49.75887554
1,Deaths,196,South Africa,2,Female,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1991,37.40134008,48.40925084,31.03259179
1,Deaths,196,South Africa,3,Both,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1991,47.07008055,54.25090364,41.80437935
1,Deaths,196,South Africa,1,Male,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1991,0.859634142,2.842405592,0.14658521
1,Deaths,196,South Africa,2,Female,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1991,0.561538365,1.861266143,0.093811375
1,Deaths,196,South Africa,3,Both,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1991,0.706002418,2.479480096,0.122532382
1,Deaths,196,South Africa,1,Male,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1991,0,0,0
1,Deaths,196,South Africa,2,Female,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1991,0,0,0
1,Deaths,196,South Africa,3,Both,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1991,0,0,0
1,Deaths,196,South Africa,1,Male,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1991,5.686611338,10.05214562,3.371215554
1,Deaths,196,South Africa,2,Female,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1991,8.27668246,14.28211454,5.103632786
1,Deaths,196,South Africa,3,Both,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1991,7.021474565,12.10923663,4.240762564
1,Deaths,196,South Africa,1,Male,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1991,0.102981331,0.359072611,0.014095314
1,Deaths,196,South Africa,2,Female,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1991,0.151609057,0.537969507,0.02186553
1,Deaths,196,South Africa,3,Both,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1991,0.128042945,0.449145482,0.018284159
1,Deaths,196,South Africa,1,Male,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1991,0,0,0
1,Deaths,196,South Africa,2,Female,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1991,0,0,0
1,Deaths,196,South Africa,3,Both,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1991,0,0,0
1,Deaths,196,South Africa,1,Male,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1992,57.50165002,67.18097632,51.00719071
1,Deaths,196,South Africa,2,Female,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1992,40.7263635,52.8416766,33.42267535
1,Deaths,196,South Africa,3,Both,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1992,48.85353503,56.02474295,43.79516383
1,Deaths,196,South Africa,1,Male,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1992,12.56514665,22.64538922,7.479661901
1,Deaths,196,South Africa,2,Female,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1992,18.09353137,31.7237627,11.0880439
1,Deaths,196,South Africa,3,Both,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1992,15.41517885,27.33422826,9.251506425
1,Deaths,196,South Africa,1,Male,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1992,1.156407703,3.616542086,0.233573249
1,Deaths,196,South Africa,2,Female,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1992,0.817953988,2.484073251,0.162438164
1,Deaths,196,South Africa,3,Both,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1992,0.981925637,2.985006962,0.200716901
1,Deaths,196,South Africa,1,Male,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1992,0,0,0
1,Deaths,196,South Africa,2,Female,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1992,0,0,0
1,Deaths,196,South Africa,3,Both,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1992,0,0,0
1,Deaths,196,South Africa,1,Male,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1992,9.88928084,17.11237554,5.997110846
1,Deaths,196,South Africa,2,Female,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1992,14.26686445,24.14156796,8.824787421
1,Deaths,196,South Africa,3,Both,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1992,12.14604387,20.41701726,7.481495356
1,Deaths,196,South Africa,1,Male,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1992,0.239362284,0.790380729,0.038428033
1,Deaths,196,South Africa,2,Female,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1992,0.348150914,1.103989812,0.059983891
1,Deaths,196,South Africa,3,Both,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1992,0.295445772,0.942034481,0.049203974
1,Deaths,196,South Africa,1,Male,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1992,0,0,0
1,Deaths,196,South Africa,2,Female,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1992,0,0,0
1,Deaths,196,South Africa,3,Both,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1992,0,0,0
1,Deaths,196,South Africa,1,Male,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1993,21.51482415,40.93108731,12.73999067
1,Deaths,196,South Africa,2,Female,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1993,30.73372295,55.29503216,18.59474928
1,Deaths,196,South Africa,3,Both,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1993,26.26906988,47.30603026,15.82159643
1,Deaths,196,South Africa,1,Male,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1994,35.51335544,69.37593493,20.89939831
1,Deaths,196,South Africa,2,Female,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1994,50.3474207,93.50234656,29.88339811
1,Deaths,196,South Africa,3,Both,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1994,43.1668642,80.09779211,25.69554421
1,Deaths,196,South Africa,1,Male,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1996,87.50185641,172.3785385,49.1845824
1,Deaths,196,South Africa,2,Female,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1996,121.6407569,232.2384387,67.90996995
1,Deaths,196,South Africa,3,Both,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1996,105.1333209,202.4053753,58.98182963
1,Deaths,196,South Africa,1,Male,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1994,51.13342346,60.30034097,44.51908962
1,Deaths,196,South Africa,2,Female,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1994,30.5074129,38.37594088,25.77274966
1,Deaths,196,South Africa,3,Both,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1994,40.49161019,46.16707764,35.85967308
1,Deaths,196,South Africa,1,Male,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1994,1.415093507,3.659546699,0.370023929
1,Deaths,196,South Africa,2,Female,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1994,0.843247342,2.374817374,0.230791401
1,Deaths,196,South Africa,3,Both,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1994,1.120054382,2.948462783,0.313602126
1,Deaths,196,South Africa,1,Male,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1994,0.001419575,0.004030445,0.000364574
1,Deaths,196,South Africa,2,Female,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1994,0.000846703,0.002479938,0.000224326
1,Deaths,196,South Africa,3,Both,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1994,0.001124007,0.003212942,0.000299339
1,Deaths,196,South Africa,1,Male,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1994,25.583149,39.74790416,16.24811779
1,Deaths,196,South Africa,2,Female,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1994,36.51131978,56.39050142,23.49879572
1,Deaths,196,South Africa,3,Both,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1994,31.221445,48.1184861,20.08881877
1,Deaths,196,South Africa,1,Male,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1994,0.852774374,2.433618909,0.202566646
1,Deaths,196,South Africa,2,Female,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1994,1.219492687,3.468889419,0.289641114
1,Deaths,196,South Africa,3,Both,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1994,1.041979542,2.917020289,0.252478827
1,Deaths,196,South Africa,1,Male,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1994,0.000856496,0.00265119,0.00019053
1,Deaths,196,South Africa,2,Female,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1994,0.001225127,0.003771346,0.000289209
1,Deaths,196,South Africa,3,Both,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1994,0.001046688,0.003255374,0.000246009
1,Deaths,196,South Africa,1,Male,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1993,51.71820794,61.2184115,44.96507311
1,Deaths,196,South Africa,2,Female,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1993,30.87418353,39.67727599,25.88638034
1,Deaths,196,South Africa,3,Both,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1993,40.96880975,47.41142884,36.27043387
1,Deaths,196,South Africa,1,Male,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1993,1.261507057,3.715019244,0.294156337
1,Deaths,196,South Africa,2,Female,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1993,0.754360874,2.147641055,0.174495937
1,Deaths,196,South Africa,3,Both,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1993,0.999968491,2.906392205,0.247395219
1,Deaths,196,South Africa,1,Male,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1993,0.000632766,0.001959826,0.000145845
1,Deaths,196,South Africa,2,Female,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1993,0.000378446,0.001176674,8.57E-05
1,Deaths,196,South Africa,3,Both,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1993,0.000501611,0.00158028,0.000115232
1,Deaths,196,South Africa,1,Male,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1993,16.29913638,26.74260161,10.1589982
1,Deaths,196,South Africa,2,Female,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1993,23.41287548,38.08796501,14.65893522
1,Deaths,196,South Africa,3,Both,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1993,19.96773764,32.08060523,12.50982557
1,Deaths,196,South Africa,1,Male,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1993,0.479532029,1.445274811,0.096455567
1,Deaths,196,South Africa,2,Female,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1993,0.69229461,2.108442484,0.140635922
1,Deaths,196,South Africa,3,Both,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1993,0.589255068,1.788020067,0.12108724
1,Deaths,196,South Africa,1,Male,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1993,0.000240736,0.000745396,4.55E-05
1,Deaths,196,South Africa,2,Female,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1993,0.000347662,0.001102743,6.86E-05
1,Deaths,196,South Africa,3,Both,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1993,0.000295879,0.000952098,5.58E-05
1,Deaths,196,South Africa,1,Male,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1995,56.96798476,113.506892,32.65771981
1,Deaths,196,South Africa,2,Female,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1995,80.08122235,154.1320361,46.36876373
1,Deaths,196,South Africa,3,Both,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1995,68.90090948,131.1694517,40.10273322
1,Deaths,196,South Africa,1,Male,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1996,50.98001527,58.63139678,45.121931
1,Deaths,196,South Africa,2,Female,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1996,18.63891792,23.59742161,15.11487917
1,Deaths,196,South Africa,3,Both,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1996,34.27704884,38.73975814,30.02386789
1,Deaths,196,South Africa,1,Male,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1995,1.586313123,4.095726249,0.49811366
1,Deaths,196,South Africa,2,Female,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1995,0.70162181,1.833658125,0.215308103
1,Deaths,196,South Africa,3,Both,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1995,1.129563833,2.879099929,0.347681624
1,Deaths,196,South Africa,1,Male,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1995,0.002387543,0.006335318,0.000703373
1,Deaths,196,South Africa,2,Female,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1995,0.001056507,0.002772573,0.000314285
1,Deaths,196,South Africa,3,Both,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1995,0.001700355,0.004423232,0.000508848
1,Deaths,196,South Africa,1,Male,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1995,37.42879051,56.42115007,24.88737956
1,Deaths,196,South Africa,2,Female,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1995,53.01275606,78.35563198,35.56897906
1,Deaths,196,South Africa,3,Both,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1995,45.47449536,67.93489968,30.50948181
1,Deaths,196,South Africa,1,Male,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1995,1.352351265,3.689053749,0.366123887
1,Deaths,196,South Africa,2,Female,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1995,1.913734815,5.222972678,0.517274245
1,Deaths,196,South Africa,3,Both,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1995,1.642182908,4.439564269,0.44634245
1,Deaths,196,South Africa,1,Male,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1995,0.002036895,0.005804902,0.000520144
1,Deaths,196,South Africa,2,Female,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1995,0.00288304,0.007971823,0.000771815
1,Deaths,196,South Africa,3,Both,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1995,0.002473744,0.006820101,0.000655648
1,Deaths,196,South Africa,1,Male,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1995,52.64940872,60.73493656,46.34692807
1,Deaths,196,South Africa,2,Female,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1995,23.55343687,29.96369621,19.83931203
1,Deaths,196,South Africa,3,Both,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1995,37.62771215,42.47198897,33.18799035
1,Deaths,196,South Africa,1,Male,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1997,2.014211278,4.549274722,0.735477038
1,Deaths,196,South Africa,2,Female,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1997,0.774098763,1.761558083,0.256575387
1,Deaths,196,South Africa,3,Both,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1997,1.373335251,3.084480597,0.490657972
1,Deaths,196,South Africa,1,Male,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1997,0.005051468,0.0120803,0.001723699
1,Deaths,196,South Africa,2,Female,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1997,0.001940846,0.004512082,0.000622805
1,Deaths,196,South Africa,3,Both,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1997,0.003443934,0.008083449,0.001168146
1,Deaths,196,South Africa,1,Male,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1996,1.62174145,3.693631709,0.562340691
1,Deaths,196,South Africa,2,Female,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1996,0.5836668,1.437553821,0.19091042
1,Deaths,196,South Africa,3,Both,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1996,1.085614743,2.529887001,0.373031959
1,Deaths,196,South Africa,1,Male,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1996,0.003253109,0.007837377,0.001056736
1,Deaths,196,South Africa,2,Female,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1996,0.001169907,0.002905412,0.000381287
1,Deaths,196,South Africa,3,Both,24,15-49 years,947,Extensively drug-resistant tuberculosis,3,Rate,1996,0.002177213,0.005263138,0.0007222
1,Deaths,196,South Africa,1,Male,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1996,51.5172844,74.22473812,34.76151457
1,Deaths,196,South Africa,2,Female,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1996,72.26053028,103.922459,49.22552821
1,Deaths,196,South Africa,3,Both,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1996,62.23039459,89.13208665,42.40542399
1,Deaths,196,South Africa,1,Male,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1996,1.956173086,4.85612154,0.57756465
1,Deaths,196,South Africa,2,Female,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1996,2.737331831,6.957082553,0.816813648
1,Deaths,196,South Africa,3,Both,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1996,2.359612343,5.991944704,0.705593698
1,Deaths,196,South Africa,1,Male,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1996,0.003924204,0.009947929,0.001123211
1,Deaths,196,South Africa,2,Female,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1996,0.005491746,0.013606178,0.001610478
1,Deaths,196,South Africa,3,Both,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1996,0.004733781,0.011599902,0.001401463
1,Deaths,196,South Africa,1,Male,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1997,123.1543881,239.1060396,68.64252136
1,Deaths,196,South Africa,2,Female,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1997,170.2819217,320.4599611,94.12419501
1,Deaths,196,South Africa,3,Both,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1997,147.5093608,280.3883916,82.19722961
1,Deaths,196,South Africa,1,Male,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1997,71.35766969,103.239769,47.60595966
1,Deaths,196,South Africa,2,Female,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1997,99.61162992,144.0572211,67.18570797
1,Deaths,196,South Africa,3,Both,24,15-49 years,948,HIV/AIDS - Drug-susceptible Tuberculosis,3,Rate,1997,85.95899461,123.9349137,58.11273862
1,Deaths,196,South Africa,1,Male,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1997,2.992451798,7.015210409,0.907655928
1,Deaths,196,South Africa,2,Female,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1997,4.156704492,9.804426117,1.333863218
1,Deaths,196,South Africa,3,Both,24,15-49 years,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,Rate,1997,3.594124333,8.404146385,1.143129459
1,Deaths,196,South Africa,1,Male,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1997,0.007504559,0.018262887,0.002199789
1,Deaths,196,South Africa,2,Female,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1997,0.010425082,0.025373214,0.003127469
1,Deaths,196,South Africa,3,Both,24,15-49 years,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,Rate,1997,0.009013852,0.021679617,0.002668902
1,Deaths,196,South Africa,1,Male,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1998,166.2123494,313.7523496,93.89452028
1,Deaths,196,South Africa,2,Female,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1998,228.7151998,421.856477,124.8339836
1,Deaths,196,South Africa,3,Both,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,1998,198.542905,367.9171346,109.972811
1,Deaths,196,South Africa,1,Male,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,2000,268.2817866,484.2588345,151.6516472
1,Deaths,196,South Africa,2,Female,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,2000,370.7914636,651.8416741,199.4644777
1,Deaths,196,South Africa,3,Both,24,15-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,2000,321.4110892,566.6433144,180.1398202
1,Deaths,196,South Africa,1,Male,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1998,66.10647329,72.58977185,60.38523376
1,Deaths,196,South Africa,2,Female,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1998,24.28565381,28.71588038,20.66177457
1,Deaths,196,South Africa,3,Both,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1998,44.47401461,48.90217844,40.52714588
1,Deaths,196,South Africa,1,Male,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1999,65.41879996,72.44642903,59.18769453
1,Deaths,196,South Africa,2,Female,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1999,27.27246285,32.19048125,22.49864101
1,Deaths,196,South Africa,3,Both,24,15-49 years,934,Drug-susceptible tuberculosis,3,Rate,1999,45.6662504,50.56597398,41.0411959
1,Deaths,196,South Africa,1,Male,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1998,2.621814291,6.049121669,0.897187064
1,Deaths,196,South Africa,2,Female,24,15-49 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1998,0.952816713,2.253273199,0.305652722
