measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,1992,1254.356621,2623.812523,480.0050551
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,1992,8613.660245,14574.50477,4900.170203
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,1992,2170.063149,4767.069495,866.3218786
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,1992,8104.226888,13083.61451,4558.10973
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1992,5800.551653,8730.119134,3803.828376
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1992,8499.78591,11818.92864,5830.592488
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1992,5958.383833,9375.541662,3542.415943
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1992,4560.248734,7162.546588,2719.19515
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1992,4503.45505,7459.18563,2399.944296
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1992,3437.204366,5136.180717,2204.430957
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1992,2172.306871,3762.917552,1103.069925
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1992,2248.558747,3530.324279,1310.217707
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,1992,1302.110412,2303.863801,647.8010317
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,1992,1588.446179,2422.315367,979.5872375
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,1992,783.7317666,1391.296567,387.2356635
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,1992,1043.708475,1599.4546,642.160102
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,1992,451.7041394,804.0262994,223.269675
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,1992,609.2739843,935.6589345,374.3477549
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,1991,804.9654708,1705.331548,308.312199
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,1991,5607.291279,9489.990397,3146.09235
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,1991,1383.287136,3083.834386,543.619785
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,1991,5255.091374,8706.846701,2843.115891
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1991,3734.08208,5568.635921,2403.506802
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1991,5505.902182,7795.477612,3701.69554
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1991,3826.363315,5977.155,2212.84628
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1991,2898.532497,4605.795016,1708.656486
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1991,2887.115686,4760.865855,1510.536542
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1991,2170.636534,3257.727186,1365.351589
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1991,1373.970582,2346.414194,689.7206116
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1991,1426.595842,2206.240956,809.429626
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,1991,824.8121245,1432.536902,413.9249727
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,1991,1002.510484,1543.312392,611.5582727
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,1991,495.2320447,860.7003979,245.4977919
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,1991,666.3229586,1032.82608,402.1305894
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,1991,288.8332698,502.8954528,143.36707
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,1991,387.9654066,601.8502216,233.9135373
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,1993,1812.606289,3810.24582,699.3993613
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,1993,12253.41062,20183.36923,7119.143362
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,1993,3166.478275,6696.886593,1288.00534
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,1993,11558.95772,18382.42147,6641.709719
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1993,8347.786484,12517.90359,5563.290959
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1993,12088.09639,16333.06656,8610.579374
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1993,8570.436285,13074.70253,5198.801083
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1993,6625.467283,10151.95614,4091.67478
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1993,6492.954054,10611.28612,3590.724979
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1993,5035.431363,7369.973017,3266.734117
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1993,3165.444274,5420.220373,1645.955324
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1993,3306.438553,5037.589421,1967.844608
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,1993,1924.229308,3421.816365,996.3121582
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,1993,2336.169112,3479.108692,1468.658507
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,1993,1144.817396,2043.473687,585.9612926
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,1993,1503.19888,2244.183688,940.2522041
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,1993,665.3188564,1191.403281,340.257295
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,1993,895.8814718,1341.777512,558.6653093
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,1995,3048.990691,6279.261712,1221.835495
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,1995,19792.15745,30262.10926,12441.45631
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,1995,5340.048333,10992.3575,2240.429119
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,1995,18183.04857,27317.89898,10771.81292
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1995,13582.48331,18918.90218,9526.636772
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1995,18746.53066,23680.54375,14458.14195
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1995,13717.36816,20040.89524,8998.855272
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1995,10692.3384,15417.87956,6953.670926
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1995,10458.55509,16178.59067,5978.174462
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1995,8396.289848,11971.43062,5687.543917
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1995,5201.756115,8507.455724,2836.931223
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1995,5676.920052,8238.195928,3534.76435
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,1995,3354.726749,5560.370433,1788.940033
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,1995,3922.609031,5577.812924,2568.537937
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,1995,1911.411019,3176.252918,1012.937688
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,1995,2444.251981,3465.82645,1604.140965
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,1995,1167.783072,1957.165339,615.535186
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,1995,1528.957899,2179.128289,997.3711145
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,1994,2433.898909,5083.634233,954.3915361
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,1994,16155.18934,25644.25951,9686.240168
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,1994,4275.162969,8887.115897,1788.411767
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,1994,15133.21388,23848.38894,8950.406411
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1994,11065.54672,16271.57898,7480.591285
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1994,15717.46306,20713.84863,11635.97953
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1994,11309.21036,16849.2174,7168.931823
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1994,8804.882881,13208.33123,5564.502514
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1994,8595.087266,13593.83564,4814.115278
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1994,6781.496338,9770.117212,4472.438793
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1994,4234.615994,7127.108539,2284.938525
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1994,4513.740887,6728.421065,2739.586829
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,1994,2642.16648,4574.350856,1378.189589
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,1994,3163.373798,4621.179355,2032.379094
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,1994,1533.824051,2652.674732,793.1691113
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,1994,1981.565259,2902.573303,1273.122198
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,1994,915.0558788,1591.339954,471.925694
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,1994,1217.730383,1791.287715,779.3219142
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,1996,3574.384193,7332.545961,1449.693188
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,1996,22626.40678,32697.69336,14582.43407
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,1996,6184.183313,12583.31359,2625.042075
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,1996,20147.56576,29605.13467,12174.22088
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1996,15597.68163,21039.14877,11260.70634
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1996,20717.87127,25599.33354,16250.71068
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1996,15396.12958,21953.56047,10333.03216
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1996,11929.91916,16423.98685,7975.581827
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1996,11774.7436,17908.39481,6791.162607
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1996,9616.492969,13463.53479,6611.55943
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1996,5927.713938,9451.189271,3269.922069
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1996,6573.489395,9353.409347,4199.726384
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,1996,3927.432387,6367.612089,2133.504121
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,1996,4513.295364,6326.716702,2956.022397
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,1996,2223.995425,3591.360924,1200.736932
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,1996,2836.728442,3968.479359,1880.350625
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,1996,1376.251966,2236.07812,737.2285649
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,1996,1771.744082,2492.608033,1169.748191
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,1997,3953.827258,8141.449256,1576.310586
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,1997,24439.72683,34193.72328,16446.73568
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,1997,6697.557164,13368.89769,2824.08467
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,1997,20846.12098,30581.66648,12370.28269
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1997,16913.375,22502.77995,12407.13009
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1997,21489.38932,26636.11842,16706.21456
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1997,16184.18399,22739.31384,10779.48105
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1997,12388.73644,16803.83109,8459.637767
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1997,12398.89518,18787.58657,7173.084468
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1997,10299.16596,14339.81098,7000.99193
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1997,6309.62782,10019.47224,3485.812325
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1997,7103.511051,10093.30818,4496.207046
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,1997,4290.898672,6998.557208,2331.509089
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,1997,4892.926943,6853.434171,3185.932187
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,1997,2428.616163,3898.996665,1327.873399
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,1997,3088.463625,4333.828269,2044.775873
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,1997,1509.073636,2459.982087,819.5869274
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,1997,1903.850812,2689.667536,1253.300166
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,1998,4192.739594,8819.489839,1668.920101
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,1998,25399.73112,34904.07324,17357.96128
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,1998,6904.9388,14148.93906,2904.166644
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,1998,20566.43648,31011.88957,11604.22315
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1998,17512.00728,23305.38224,12650.27614
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1998,21208.24823,26922.31055,15896.50792
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1998,16191.15387,22759.27883,10807.18818
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1998,12154.07398,16662.51421,8048.111567
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1998,12397.05334,19001.91238,7043.483668
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1998,10446.43449,14928.39829,6917.91307
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1998,6368.409383,10075.11084,3526.057378
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1998,7271.538665,10484.58304,4576.197056
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,1998,4430.237911,7328.466727,2376.146306
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,1998,5070.295112,7083.506411,3237.889775
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,1998,2542.296314,4124.992495,1398.566578
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,1998,3197.397092,4465.509499,2076.034793
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,1998,1564.595272,2556.500476,854.6856696
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,1998,1925.136776,2716.612477,1236.505727
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,1999,4322.05445,9134.610628,1742.19555
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,1999,25649.31662,35102.13857,17447.01553
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,1999,6907.283769,14236.91104,2851.15232
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,1999,19694.25961,30317.33694,10877.98398
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,1999,17535.03649,23754.10122,12513.11775
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,1999,20239.59545,26479.70791,14550.73005
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,1999,15678.78635,22445.82862,10087.31098
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,1999,11474.75776,16052.49435,7401.89966
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,1999,11938.67027,18484.04996,6642.655261
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,1999,10192.87819,14909.38649,6599.277913
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,1999,6183.609698,9813.225423,3363.134635
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,1999,7181.742001,10503.50482,4321.721325
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,1999,4390.413254,7254.236344,2302.639772
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,1999,5117.990579,7254.678331,3189.007299
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,1999,2585.675655,4249.799065,1399.644588
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,1999,3197.614771,4497.72547,2031.359712
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,1999,1555.602903,2588.553548,832.3147712
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,1999,1868.677421,2656.219773,1179.581208
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,2001,4307.552102,8829.932062,1739.999081
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,2001,24613.80328,33659.20364,16839.52715
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2001,6689.141521,13893.58947,2708.041066
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2001,17691.65027,27885.58046,9557.973831
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2001,16668.00538,23093.73635,11445.55028
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2001,17483.97145,23596.62766,12235.80112
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2001,14299.05269,20464.64705,9125.286793
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2001,9761.316763,13923.12503,6104.570811
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2001,10467.2448,16320.31769,5732.483078
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2001,9033.020046,13467.04813,5661.159221
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,2001,5489.530101,8795.342755,2974.537473
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,2001,6619.323395,9745.020303,3864.198456
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,2001,4046.352253,6725.080051,2096.057791
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,2001,4914.17204,7141.02596,2966.847627
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,2001,2520.727214,4130.08946,1349.34369
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,2001,3019.408446,4280.50257,1905.225977
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,2001,1483.089987,2477.454404,786.6953452
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,2001,1755.00675,2498.744959,1105.846264
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,2000,4359.535343,9075.445586,1746.560902
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,2000,25329.44686,34812.21084,17180.22649
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2000,6815.217405,14017.79169,2766.373631
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2000,18643.53865,29100.90408,10098.25874
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2000,17209.64561,23732.42726,11925.33471
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2000,18937.48969,25340.09122,13327.90952
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2000,14980.09165,21527.30696,9422.839946
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2000,10627.17885,14927.45193,6704.774721
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2000,11243.67567,17435.25486,6250.441391
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2000,9693.305113,14512.55819,6082.331774
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,2000,5863.433897,9371.753763,3177.026945
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,2000,6943.549097,10212.86559,4125.863587
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,2000,4240.372313,7023.986489,2199.651771
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,2000,5068.049781,7300.108989,3066.074994
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,2000,2577.347227,4266.280104,1386.122761
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,2000,3123.468523,4415.357918,1970.766287
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,2000,1522.788344,2546.825992,809.5747407
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,2000,1805.161817,2573.925469,1137.189333
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,2003,4076.384655,8417.957851,1644.424415
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,2003,22790.37746,30965.30573,15843.03001
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2003,6479.73003,13466.71998,2628.026521
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2003,16486.91127,25960.80739,8950.288802
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2003,15422.39343,20995.2824,10785.01703
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2003,14993.53668,20080.36762,10764.43368
Incidence,KwaZulu-Natal,Male,30-34 years,HIV/AIDS,Number,2003,13252.1653,18643.96516,8657.375959
Incidence,KwaZulu-Natal,Female,30-34 years,HIV/AIDS,Number,2003,8313.805521,11840.38804,5267.389214
Incidence,KwaZulu-Natal,Male,35-39 years,HIV/AIDS,Number,2003,9083.86482,14130.99502,4999.730984
Incidence,KwaZulu-Natal,Female,35-39 years,HIV/AIDS,Number,2003,7656.725734,11365.87306,4900.514403
Incidence,KwaZulu-Natal,Male,40-44 years,HIV/AIDS,Number,2003,4766.31036,7637.383726,2569.95944
Incidence,KwaZulu-Natal,Female,40-44 years,HIV/AIDS,Number,2003,5955.109149,8629.394938,3534.555384
Incidence,KwaZulu-Natal,Male,45-49 years,HIV/AIDS,Number,2003,3598.456477,6041.68048,1903.726997
Incidence,KwaZulu-Natal,Female,45-49 years,HIV/AIDS,Number,2003,4519.531674,6503.383177,2806.287589
Incidence,KwaZulu-Natal,Male,50-54 years,HIV/AIDS,Number,2003,2352.026562,3837.96871,1282.669792
Incidence,KwaZulu-Natal,Female,50-54 years,HIV/AIDS,Number,2003,2855.955742,4038.167718,1839.755734
Incidence,KwaZulu-Natal,Male,55-59 years,HIV/AIDS,Number,2003,1403.752661,2312.978826,761.5483789
Incidence,KwaZulu-Natal,Female,55-59 years,HIV/AIDS,Number,2003,1659.00153,2338.699566,1080.171123
Incidence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS,Number,2002,4191.65052,8660.819656,1689.36714
Incidence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS,Number,2002,23671.51929,32133.602,16403.16685
Incidence,KwaZulu-Natal,Male,20-24 years,HIV/AIDS,Number,2002,6559.766458,13556.72254,2662.50234
Incidence,KwaZulu-Natal,Female,20-24 years,HIV/AIDS,Number,2002,16938.08846,26809.13694,9231.547431
Incidence,KwaZulu-Natal,Male,25-29 years,HIV/AIDS,Number,2002,16007.64019,21927.80015,11087.83711
Incidence,KwaZulu-Natal,Female,25-29 years,HIV/AIDS,Number,2002,16087.83888,21614.55156,11417.70375
