measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,485,Male,40 to 44,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1991,6.205823373479034,24.99931401750653,0.36046271561319876
Incidence,485,Female,40 to 44,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1991,3.9815551672223846,16.43492377750019,0.19648204107910933
Incidence,485,Male,45 to 49,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1991,4.251146222638246,16.471679020128096,0.23858673707977668
Incidence,485,Female,45 to 49,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1991,2.072979073180082,8.794266762601573,0.08939039431981509
Incidence,485,Male,50 to 54,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1991,3.2433481073417303,12.803245068845644,0.16848253307955377
Incidence,485,Female,50 to 54,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1991,1.4071409815832636,6.324525670437586,0.0612941954422196
Incidence,485,Male,55 to 59,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1991,2.37288187208543,8.970324618126599,0.11875705152103345
Incidence,485,Female,55 to 59,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1991,1.1303137910807002,4.625421320657023,0.052374717934281806
Incidence,485,Male,15 to 19,Extensively drug-resistant tuberculosis,Number,1991,0.000383023299992962,0.0011547120788621358,5.301078572784297e-05
Incidence,485,Female,15 to 19,Extensively drug-resistant tuberculosis,Number,1991,0.0009407065104038239,0.003014805081254603,0.00010811811981263678
Incidence,485,Male,20 to 24,Extensively drug-resistant tuberculosis,Number,1991,0.00027461408534253703,0.0008940471759219035,3.381260368442116e-05
Incidence,485,Female,20 to 24,Extensively drug-resistant tuberculosis,Number,1991,0.001149079817635705,0.0037291348989240886,0.0001315496094891371
Incidence,485,Male,25 to 29,Extensively drug-resistant tuberculosis,Number,1991,0.00026437573587978746,0.0010033580941435475,2.3930616574973176e-05
Incidence,485,Female,25 to 29,Extensively drug-resistant tuberculosis,Number,1991,0.0008528752346847586,0.002966712789390705,9.106762086801153e-05
Incidence,485,Male,30 to 34,Extensively drug-resistant tuberculosis,Number,1991,0.000266177688014648,0.001143168231584605,2.322277256289429e-05
Incidence,485,Female,30 to 34,Extensively drug-resistant tuberculosis,Number,1991,0.0007735523779745003,0.0026625515547570255,9.566457997218273e-05
Incidence,485,Male,35 to 39,Extensively drug-resistant tuberculosis,Number,1991,0.00021735413094791615,0.0011917397847988052,1.8433390794548473e-05
Incidence,485,Female,35 to 39,Extensively drug-resistant tuberculosis,Number,1991,0.00033437959819979823,0.0012000096714890602,3.618130248472306e-05
Incidence,485,Male,40 to 44,Extensively drug-resistant tuberculosis,Number,1991,0.0006374651174149837,0.0016522191588251465,5.691390454695464e-05
Incidence,485,Female,40 to 44,Extensively drug-resistant tuberculosis,Number,1991,0.0001788158792922444,0.0006193828001511347,1.959015188301853e-05
Incidence,485,Male,45 to 49,Extensively drug-resistant tuberculosis,Number,1991,0.00030066149396389266,0.001006913135440152,4.343733397449751e-05
Incidence,485,Female,45 to 49,Extensively drug-resistant tuberculosis,Number,1991,0.00010510510725274563,0.0004192834436670108,9.538087726932082e-06
Incidence,485,Male,50 to 54,Extensively drug-resistant tuberculosis,Number,1991,0.000249927490057002,0.0008324201396996503,3.4516161278369165e-05
Incidence,485,Female,50 to 54,Extensively drug-resistant tuberculosis,Number,1991,7.219320524956241e-05,0.00026151737797702393,7.4321129466965615e-06
Incidence,485,Male,55 to 59,Extensively drug-resistant tuberculosis,Number,1991,0.00019288737193208703,0.0005977189645326143,2.5720595681404188e-05
Incidence,485,Female,55 to 59,Extensively drug-resistant tuberculosis,Number,1991,6.73045773235268e-05,0.0002522659361838552,6.724951025140789e-06
Incidence,485,Male,15 to 19,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,173.0059549269963,199.27681003532564,149.60130264414826
Incidence,485,Female,15 to 19,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,1440.2288738381676,1659.1025947729988,1245.6097766845978
Incidence,485,Male,20 to 24,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,369.6699951089099,425.6609903829529,322.23840728567444
Incidence,485,Female,20 to 24,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,1807.130541822244,2074.1139778286124,1594.3556728594635
Incidence,485,Male,25 to 29,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,930.0972472229832,1067.9748196350981,811.6123973598252
Incidence,485,Female,25 to 29,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,1769.5074091894426,2038.6092961461825,1537.3197263684128
Incidence,485,Male,30 to 34,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,1084.8579395977356,1230.9065421885064,930.0549276417042
Incidence,485,Female,30 to 34,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,1017.2342728593931,1172.127079737198,885.5642564584131
Incidence,485,Male,35 to 39,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,899.4637266211801,1019.5532932122815,757.1530894310573
Incidence,485,Female,35 to 39,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,700.1197914185392,803.1556715202584,622.8530991786818
Incidence,485,Male,40 to 44,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,452.45883955068,517.3408475196167,408.8119084413392
Incidence,485,Female,40 to 44,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,479.4467213866952,546.9920141789981,417.88859984166174
Incidence,485,Male,45 to 49,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,239.94160452313582,276.370746016233,208.73306769021957
Incidence,485,Female,45 to 49,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,325.14085374709566,369.60872747194173,282.15303885264274
Incidence,485,Male,50 to 54,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,147.1021859613024,169.57840828518889,127.3111851260758
Incidence,485,Female,50 to 54,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,221.56555850601612,253.29498814574464,191.52138372438023
Incidence,485,Male,55 to 59,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,84.65674280977957,97.62184622522713,73.22868298737254
Incidence,485,Female,55 to 59,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,132.58701236861967,152.5859925671943,117.0345460257575
Incidence,485,Male,15 to 19,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,1.1570573583625845,4.2691611466926584,0.06142958296132118
Incidence,485,Female,15 to 19,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,10.014566652037644,37.01619218561053,0.5295035562488142
Incidence,485,Male,20 to 24,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,2.0337264631830494,7.89801396666362,0.12282762018812422
Incidence,485,Female,20 to 24,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,10.172305238252092,39.85817991645099,0.6242014228865143
Incidence,485,Male,25 to 29,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,5.4250740083882105,20.1662809838267,0.3128973648659992
Incidence,485,Female,25 to 29,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,9.901480192751901,38.95047177863315,0.6129700763416683
Incidence,485,Male,30 to 34,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,6.338901628399974,23.411426184336328,0.3609245745670191
Incidence,485,Female,30 to 34,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,5.777768949557665,22.929662703075262,0.35903128665739537
Incidence,485,Male,35 to 39,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,5.19383118449414,19.684583011500468,0.30542151278080104
Incidence,485,Female,35 to 39,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,3.8852414532093618,15.495947575412968,0.2405490696140807
Incidence,485,Male,40 to 44,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,2.601099867180056,10.311804341180286,0.16210635942708906
Incidence,485,Female,40 to 44,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,2.660309686162959,10.591714035693167,0.1650126423026643
Incidence,485,Male,45 to 49,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,1.4188107230451614,5.59947237770498,0.08926860912258999
Incidence,485,Female,45 to 49,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,1.820519422461836,7.210665668431309,0.11074495231113782
Incidence,485,Male,50 to 54,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.8738613092125669,3.444229996308412,0.05472825839590997
Incidence,485,Female,50 to 54,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,1.2430912960928435,4.848541454712073,0.07730118483298251
Incidence,485,Male,55 to 59,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.4997150550596817,1.9691029966442963,0.031745227903447505
Incidence,485,Female,55 to 59,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1991,0.7515052670229919,2.980647920060571,0.047236655410793825
Incidence,485,Male,15 to 19,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.00017477768654731247,0.0005304297687672519,2.509792282181833e-05
Incidence,485,Female,15 to 19,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.0014313853950765059,0.004328008854320875,0.00020486563158356104
Incidence,485,Male,20 to 24,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.00036976329172982764,0.0011106135152223432,5.243814622158467e-05
Incidence,485,Female,20 to 24,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.001879887777545162,0.005702255344154971,0.00026782277845751093
Incidence,485,Male,25 to 29,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.0008881925856820386,0.0026912304415938992,0.00012711568063399623
Incidence,485,Female,25 to 29,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.0018019593310722398,0.005462957199896113,0.0002563533680233101
Incidence,485,Male,30 to 34,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.0010566751234745576,0.003183201931242655,0.00014971478918892939
Incidence,485,Female,30 to 34,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.001096801043200914,0.00330907544784891,0.0001560235233032541
Incidence,485,Male,35 to 39,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.0008879541492210325,0.002679307044097482,0.0001266428718367241
Incidence,485,Female,35 to 39,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.0007154362280409281,0.0021535247818462487,0.00010169435501812542
Incidence,485,Male,40 to 44,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.0005042380904490741,0.0015297493818633582,7.216008728578476e-05
Incidence,485,Female,40 to 44,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.0004968172041165009,0.0014789276281004786,7.137141589583016e-05
Incidence,485,Male,45 to 49,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.0002765826298528663,0.0008345662369672333,3.9710083775486884e-05
Incidence,485,Female,45 to 49,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.0003405281590100967,0.001026005573715333,4.752438818595062e-05
Incidence,485,Male,50 to 54,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.000171666566409692,0.0005214267496832137,2.4700850868736258e-05
Incidence,485,Female,50 to 54,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.00023375657541364008,0.0007057305167231428,3.2448886075669324e-05
Incidence,485,Male,55 to 59,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,9.859781106962836e-05,0.0002996645377220495,1.4189951359315939e-05
Incidence,485,Female,55 to 59,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,1991,0.00014601159411093315,0.0004432284144607007,2.0929075925981047e-05
Incidence,485,Male,15 to 19,Drug-susceptible tuberculosis,Number,1990,844.3859792648473,1234.936264797779,515.5175942212718
Incidence,485,Female,15 to 19,Drug-susceptible tuberculosis,Number,1990,2338.957705198721,3694.444381879558,1262.8630502582128
Incidence,485,Male,20 to 24,Drug-susceptible tuberculosis,Number,1990,833.0784857073207,1257.9164255087533,466.170259191824
Incidence,485,Female,20 to 24,Drug-susceptible tuberculosis,Number,1990,3078.6449148779566,4527.834262941602,1666.7613097683839
Incidence,485,Male,25 to 29,Drug-susceptible tuberculosis,Number,1990,1391.0884318460053,2154.735111251359,777.4850432193456
Incidence,485,Female,25 to 29,Drug-susceptible tuberculosis,Number,1990,3280.7240001404384,4848.367923634696,1918.419326791434
Incidence,485,Male,30 to 34,Drug-susceptible tuberculosis,Number,1990,1546.4094591535275,2435.8632648820653,838.6739364871048
Incidence,485,Female,30 to 34,Drug-susceptible tuberculosis,Number,1990,2774.396109621812,4209.588091765254,1709.2065518887655
Incidence,485,Male,35 to 39,Drug-susceptible tuberculosis,Number,1990,1336.5088357565294,2017.6708897274507,701.1731913787243
Incidence,485,Female,35 to 39,Drug-susceptible tuberculosis,Number,1990,1579.9166275017471,2328.130399785921,886.3403971587996
Incidence,485,Male,40 to 44,Drug-susceptible tuberculosis,Number,1990,1229.0754451868129,1753.6994206248723,730.3703105767838
Incidence,485,Female,40 to 44,Drug-susceptible tuberculosis,Number,1990,917.7025018688408,1369.5031324104677,510.40061841413115
Incidence,485,Male,45 to 49,Drug-susceptible tuberculosis,Number,1990,811.6315499052781,1196.510911442855,493.1609504141163
Incidence,485,Female,45 to 49,Drug-susceptible tuberculosis,Number,1990,474.27486934356307,745.6186126903865,231.1546338004017
Incidence,485,Male,50 to 54,Drug-susceptible tuberculosis,Number,1990,575.0524520481276,847.095768279311,349.47384645672224
Incidence,485,Female,50 to 54,Drug-susceptible tuberculosis,Number,1990,310.2115362399684,496.2238527091029,152.6258058918563
Incidence,485,Male,55 to 59,Drug-susceptible tuberculosis,Number,1990,439.9093565261194,626.2843856088145,292.64423942814585
Incidence,485,Female,55 to 59,Drug-susceptible tuberculosis,Number,1990,251.58268150864492,390.0663640735903,148.09492078949964
Incidence,485,Male,15 to 19,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,3.575603537190651,15.112812420984236,0.1536430023566568
Incidence,485,Female,15 to 19,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,9.996464458450129,43.377584659621256,0.4042280919632925
Incidence,485,Male,20 to 24,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,3.432499096581062,15.864136586281768,0.14363559862764536
Incidence,485,Female,20 to 24,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,13.167581138282547,62.55596313039951,0.5975269908020628
Incidence,485,Male,25 to 29,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,5.8124497275810265,25.533364139574868,0.23238563591179107
Incidence,485,Female,25 to 29,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,13.98437738863951,59.604298727770946,0.5925787630789062
Incidence,485,Male,30 to 34,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,6.451358049121885,28.11578241393404,0.2737728042590186
Incidence,485,Female,30 to 34,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,11.758076356203746,52.90586364590363,0.5024849790928467
Incidence,485,Male,35 to 39,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,5.634278232819553,25.028201585973978,0.22534642929049462
Incidence,485,Female,35 to 39,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,6.709080575221949,30.373426369763443,0.26785718700675704
Incidence,485,Male,40 to 44,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,5.162859494351434,23.610014158847168,0.22426409241731357
Incidence,485,Female,40 to 44,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,3.846528317640842,17.5823869226748,0.15129213427730043
Incidence,485,Male,45 to 49,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,3.4267029460398706,15.239183139288686,0.1415900207042007
Incidence,485,Female,45 to 49,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,1.9693910260007834,8.754481747478348,0.07819146556696964
Incidence,485,Male,50 to 54,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,2.492415666928484,10.708016244633328,0.10100838533540357
Incidence,485,Female,50 to 54,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,1.3242500917380031,6.00146207051657,0.04708295294750998
Incidence,485,Male,55 to 59,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,1.8726818089528774,8.731927775695922,0.08236573031329361
Incidence,485,Female,55 to 59,Multidrug-resistant tuberculosis without extensive drug resistance,Number,1990,1.0594538672073426,4.802937992828783,0.04696640529080609
Incidence,485,Male,15 to 19,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Female,15 to 19,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Male,20 to 24,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Female,20 to 24,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Male,25 to 29,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Female,25 to 29,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Male,30 to 34,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Female,30 to 34,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Male,35 to 39,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Female,35 to 39,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Male,40 to 44,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Female,40 to 44,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Male,45 to 49,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Female,45 to 49,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Male,50 to 54,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Female,50 to 54,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Male,55 to 59,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Female,55 to 59,Extensively drug-resistant tuberculosis,Number,1990,0.0,0.0,0.0
Incidence,485,Male,15 to 19,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,129.2201324393839,148.6250178330769,111.72265905154458
Incidence,485,Female,15 to 19,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,1074.9470358846872,1236.39073791741,929.4087721649546
Incidence,485,Male,20 to 24,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,280.40646685183964,322.43563864530466,242.45660346341066
Incidence,485,Female,20 to 24,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,1365.1603823087653,1570.0530381756294,1180.327032883545
Incidence,485,Male,25 to 29,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,707.1101506416078,813.1770641982339,611.3798949930176
Incidence,485,Female,25 to 29,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,1347.8267447245325,1550.1331880101482,1165.3534135408875
Incidence,485,Male,30 to 34,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,811.0636432354138,932.7649662753532,701.2691289833879
Incidence,485,Female,30 to 34,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,774.581767432421,890.8520327620458,669.7074037945861
Incidence,485,Male,35 to 39,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,671.0205405160519,771.7136202071518,580.1837522422159
Incidence,485,Female,35 to 39,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,528.5176300428519,607.8387688324714,456.9574332029541
Incidence,485,Male,40 to 44,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,342.43958127302085,393.83482299965783,296.0766671651531
Incidence,485,Female,40 to 44,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,365.70362258138715,420.59093098154807,316.2022716182443
Incidence,485,Male,45 to 49,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,187.16613816122046,215.26741062491215,161.82547595161594
Incidence,485,Female,45 to 49,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,247.44011270062603,284.57385210232917,213.9361204535149
Incidence,485,Male,50 to 54,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,112.2059152274498,129.06065281606232,97.01521868172513
Incidence,485,Female,50 to 54,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,167.4012536394427,192.52673447769908,144.74154491720117
Incidence,485,Male,55 to 59,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,67.32623210933068,77.43318943188903,58.20918402551454
Incidence,485,Female,55 to 59,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,102.06117385173252,117.38021356305855,88.24204092265875
Incidence,485,Male,15 to 19,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.6831668840175328,3.04824634612176,0.031203751916942246
Incidence,485,Female,15 to 19,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,5.71848269666096,25.45803996466013,0.26053854124251136
Incidence,485,Male,20 to 24,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,1.413540905637788,6.1727250515514855,0.06492034862413497
Incidence,485,Female,20 to 24,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,7.148059734409304,31.89771569567726,0.32677547809861457
Incidence,485,Male,25 to 29,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,3.6283527307846253,16.007317713287648,0.1663939568999195
Incidence,485,Female,25 to 29,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,7.068024490533241,31.60747444893229,0.32318176114460107
Incidence,485,Male,30 to 34,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,4.207339486530874,18.710332566354353,0.1926284594870493
Incidence,485,Female,30 to 34,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,4.0603762335721365,18.164982901135453,0.1855663902396519
Incidence,485,Male,35 to 39,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,3.489491621935982,15.525095521635054,0.1596451350861429
Incidence,485,Female,35 to 39,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,2.7468989051643495,12.221942412436784,0.1255981611663229
Incidence,485,Male,40 to 44,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,1.7922071153947963,8.010862383186769,0.08186700812497719
Incidence,485,Female,40 to 44,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,1.904945181700455,8.472581484331384,0.087111936470819
Incidence,485,Male,45 to 49,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.9910135346886427,4.413979591633743,0.04514189541540491
Incidence,485,Female,45 to 49,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,1.2902657679616272,5.745093402540651,0.05894341019397648
Incidence,485,Male,50 to 54,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.5974922003139804,2.659751821865203,0.02719913476836113
Incidence,485,Female,50 to 54,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.8728519945187281,3.8944277229517357,0.03997296949530829
Incidence,485,Male,55 to 59,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,1990,0.35760735332060106,1.5926975443870055,0.016323099189365125
