"","sim_id","HIV/TB_coinfection_Female","HIV/TB_coinfection_Male","TB_only_Female","TB_only_Male","total_mse","rank_total","rank_1","rank_2","rank_3","rank_4","b1_calib_id","b2_calib_id","m1_calib_id","m2_calib_id","m3_calib_id","m4_calib_id"
"1470",1470,13880.6447725972,284270.362242884,13267.4906938525,48883.0520886784,360301.549798012,334,272,119,2682,2718,7.2,8,"1-L","2-M","3-L","4-H"
"1471",1471,46635.7083119495,485897.44725919,13580.559723414,50385.0187950305,596498.734089584,872,821,801,2713,2745,7.2,8,"1-L","2-M","3-M","4-L"
"1472",1472,45979.5314566205,481972.951413742,13590.0094251459,50425.5424791716,591968.03477468,863,808,791,2714,2747,7.2,8,"1-L","2-M","3-M","4-M"
"1473",1473,44911.2179541828,476847.150592853,13600.0022213019,50477.7207462853,585836.091514623,852,783,772,2717,2748,7.2,8,"1-L","2-M","3-M","4-H"
"1474",1474,114512.301760662,685773.908815939,13877.7238028587,51836.1016436651,866000.036023125,1441,1379,1409,2748,2773,7.2,8,"1-L","2-M","3-H","4-L"
"1475",1475,113055.691422132,680025.487885306,13888.8743846419,51891.1096047517,858861.163296832,1429,1369,1404,2749,2774,7.2,8,"1-L","2-M","3-H","4-M"
"1476",1476,112101.534783224,674732.74112637,13889.8869678239,51927.9314109288,852652.094288347,1420,1348,1395,2750,2775,7.2,8,"1-L","2-M","3-H","4-H"
"1477",1477,40741.1086327155,406189.557026838,13640.3898034286,50682.2872933264,511253.342756308,683,589,733,2721,2752,7.2,8,"1-L","2-H","3-L","4-L"
"1478",1478,39700.2604639695,402411.230983173,13643.7388961819,50721.2691387342,506476.499482059,665,574,715,2723,2753,7.2,8,"1-L","2-H","3-L","4-M"
"1479",1479,38581.1739337961,397857.418699552,13653.4568162574,50773.1920614985,500865.241511104,652,556,693,2725,2754,7.2,8,"1-L","2-H","3-L","4-H"
"1480",1480,104855.547399858,619658.596398137,13967.0924427879,52285.0198142374,790766.25605502,1294,1196,1350,2756,2779,7.2,8,"1-L","2-H","3-M","4-L"
"1481",1481,103603.401100693,614986.367853679,13970.149039438,52325.8621749334,784885.780168744,1283,1176,1337,2757,2780,7.2,8,"1-L","2-H","3-M","4-M"
"1482",1482,101779.1234406,608885.551186871,13980.2251594926,52381.7280792204,777026.627866184,1269,1160,1317,2759,2781,7.2,8,"1-L","2-H","3-M","4-H"
"1483",1483,194284.824508601,824358.201217854,14265.6949084561,53842.6441720941,1086751.36480701,1821,1722,1884,2786,2803,7.2,8,"1-L","2-H","3-H","4-L"
"1484",1484,191814.522285641,817389.488226814,14276.8505524114,53901.0987430077,1077381.95980787,1811,1706,1858,2789,2804,7.2,8,"1-L","2-H","3-H","4-M"
"1485",1485,190491.303154376,811307.080741828,14277.9393068936,53941.5185572861,1070017.84176038,1802,1690,1845,2790,2805,7.2,8,"1-L","2-H","3-H","4-H"
"1486",1486,25148.1892172188,171957.876959273,5784.56460158299,19597.2942904268,222487.925068502,62,79,459,1224,1695,7.2,8,"1-M","2-L","3-L","4-L"
"1487",1487,25345.0888816367,169717.125691969,5783.31908781195,19510.4030259441,220355.936687362,59,75,468,1215,1694,7.2,8,"1-M","2-L","3-L","4-M"
"1488",1488,25360.811249713,167080.654278883,5776.1159981385,19410.3505332661,217627.932060001,56,69,469,1205,1691,7.2,8,"1-M","2-L","3-L","4-H"
"1489",1489,13555.0407927146,333016.987474373,6007.43646067313,20175.7114448676,372755.176172629,366,391,103,1278,1731,7.2,8,"1-M","2-L","3-M","4-L"
"1490",1490,13278.9340395499,329685.34777785,6007.32876119565,20101.2168200364,369072.827398632,356,380,93,1271,1730,7.2,8,"1-M","2-L","3-M","4-M"
"1491",1491,12852.9551411683,325689.054230314,6001.27020188155,20013.5152550091,364556.794828373,345,372,68,1259,1729,7.2,8,"1-M","2-L","3-M","4-H"
"1492",1492,44424.4214387957,503955.785058916,6239.70381792611,20829.8712999043,575449.781615542,839,865,766,1331,1762,7.2,8,"1-M","2-L","3-H","4-L"
"1493",1493,43914.2817390843,499934.981945767,6238.08814860347,20750.8399473779,570838.191780833,827,860,762,1323,1761,7.2,8,"1-M","2-L","3-H","4-M"
"1494",1494,43002.831148525,494637.772171862,6233.09537044709,20674.4663114138,564548.165002248,812,848,754,1314,1760,7.2,8,"1-M","2-L","3-H","4-H"
"1495",1495,14247.3711923134,262702.540699765,6037.2964266114,20301.541813887,303288.750132577,217,228,136,1294,1739,7.2,8,"1-M","2-M","3-L","4-L"
"1496",1496,13968.1578013328,259914.985132954,6034.48560529254,20218.7814751809,300136.41001476,209,219,123,1284,1737,7.2,8,"1-M","2-M","3-L","4-M"
"1497",1497,13602.8069187216,256382.813088441,6031.23652907837,20139.7137923903,296156.570328631,199,211,107,1275,1735,7.2,8,"1-M","2-M","3-L","4-H"
"1498",1498,36462.4993125834,443592.609498603,6291.43808422105,21019.8517408374,507366.398636245,670,697,662,1344,1771,7.2,8,"1-M","2-M","3-M","4-L"
"1499",1499,35901.6927842858,439841.244683659,6287.59931180971,20933.7119711769,502964.248750931,656,679,656,1339,1770,7.2,8,"1-M","2-M","3-M","4-M"
"1500",1500,34935.2619420804,434845.220751227,6285.63977122154,20867.6764062412,496933.79887077,644,659,642,1333,1769,7.2,8,"1-M","2-M","3-M","4-H"
"1501",1501,93529.2534631063,629635.489020236,6523.52014896363,21736.8987636621,751425.161395968,1223,1233,1254,1396,1809,7.2,8,"1-M","2-M","3-H","4-L"
"1502",1502,92316.0105831097,624261.453763523,6521.3448141345,21667.1410826488,744765.950243416,1205,1213,1245,1390,1808,7.2,8,"1-M","2-M","3-H","4-M"
"1503",1503,91440.1636059169,619184.779541136,6511.74361573808,21596.6807640797,738733.36752687,1194,1194,1241,1383,1807,7.2,8,"1-M","2-M","3-H","4-H"
"1504",1504,32725.4673386744,368753.69840315,6345.30002741256,21217.9034080326,429042.36917727,486,483,612,1361,1782,7.2,8,"1-M","2-H","3-L","4-L"
"1505",1505,31900.7370582306,365274.678525435,6335.25348295865,21124.5453736748,424635.214440298,476,473,597,1353,1778,7.2,8,"1-M","2-H","3-L","4-M"
"1506",1506,30880.7085509788,360841.063932473,6333.302974084,21058.1587343771,419113.234191913,463,462,576,1349,1777,7.2,8,"1-M","2-H","3-L","4-H"
"1507",1507,85666.5669617996,566945.557185084,6598.67083442819,22018.804327093,681229.599308405,1073,1040,1195,1424,1818,7.2,8,"1-M","2-H","3-M","4-L"
"1508",1508,83898.0963123233,561253.293398326,6596.20962502024,21948.8207474503,673696.42008312,1053,1025,1171,1417,1817,7.2,8,"1-M","2-H","3-M","4-M"
"1509",1509,82725.8124633826,556188.155167623,6587.17520395251,21880.4141732055,667381.557008164,1036,1013,1161,1411,1816,7.2,8,"1-M","2-H","3-M","4-H"
"1510",1510,164039.381582706,758822.056165654,6838.06589930138,22877.139497598,952576.64314526,1603,1558,1706,1488,1854,7.2,8,"1-M","2-H","3-H","4-L"
"1511",1511,162411.084576947,752626.867237395,6830.49529176329,22813.8697331453,944682.316839251,1587,1544,1694,1482,1850,7.2,8,"1-M","2-H","3-H","4-M"
"1512",1512,160183.778179872,745304.012543975,6829.61692640804,22768.4222007398,935085.829850995,1572,1528,1679,1475,1849,7.2,8,"1-M","2-H","3-H","4-H"
"1513",1513,31196.7395109881,154666.068555532,2947.97312146018,15992.742759152,204803.523947132,41,58,579,750,510,7.2,8,"1-H","2-L","3-L","4-L"
"1514",1514,31336.973264131,152710.680506993,2917.23710085084,15667.5559342868,202632.446806262,40,57,585,646,454,7.2,8,"1-H","2-L","3-L","4-M"
"1515",1515,31545.7208360456,150135.621461693,2889.88328756252,15374.5497707904,199945.775356091,36,51,591,541,404,7.2,8,"1-H","2-L","3-L","4-H"
"1516",1516,12200.3849415785,303743.252879948,2959.81027676193,14898.6944358184,333802.142534107,278,322,41,430,533,7.2,8,"1-H","2-L","3-M","4-L"
"1517",1517,12000.193139441,300537.362086034,2937.67989611394,14638.1371355271,330113.372257116,270,315,31,327,489,7.2,8,"1-H","2-L","3-M","4-M"
"1518",1518,11635.7856972115,296631.175277216,2911.25715033127,14363.2759275938,325541.494052353,256,308,16,218,442,7.2,8,"1-H","2-L","3-M","4-H"
"1519",1519,34699.0256941231,463078.316274769,3010.4242412519,14123.1945357392,514910.960745883,697,745,639,162,593,7.2,8,"1-H","2-L","3-H","4-L"
"1520",1520,34311.2781181856,459329.158209888,2986.72508889803,13858.4508226366,510485.612239608,679,738,634,107,570,7.2,8,"1-H","2-L","3-H","4-M"
"1521",1521,33504.2196180425,454239.594657839,2962.46826731567,13607.1178572092,504313.400400406,658,728,623,64,536,7.2,8,"1-H","2-L","3-H","4-H"
"1522",1522,15273.3019959458,237183.248138533,2981.87921281809,14928.629065888,270367.058413185,146,178,184,438,561,7.2,8,"1-H","2-M","3-L","4-L"
"1523",1523,15052.9263764581,234453.354556167,2957.81666110921,14660.7095519562,267124.80714569,140,168,175,337,532,7.2,8,"1-H","2-M","3-L","4-M"
"1524",1524,14767.7907837745,231024.936158828,2932.37322686004,14387.2278545841,263112.328024047,136,161,163,227,481,7.2,8,"1-H","2-M","3-L","4-H"
"1525",1525,28755.6805694198,405872.855237429,3031.0125616374,14089.3208250936,451748.86919358,541,586,551,154,605,7.2,8,"1-H","2-M","3-M","4-L"
"1526",1526,28223.0741677956,402046.213640054,3006.96824085425,13820.2896635611,447096.545712265,534,571,537,98,589,7.2,8,"1-H","2-M","3-M","4-M"
"1527",1527,27336.7033169456,397208.426939556,2982.31210689415,13564.3329357234,441091.77529912,517,554,519,59,563,7.2,8,"1-H","2-M","3-M","4-H"
"1528",1528,76610.7450917121,580016.660691964,3094.15121427914,13477.8806141839,673199.437612139,1051,1089,1114,45,648,7.2,8,"1-H","2-M","3-H","4-L"
"1529",1529,75223.8819487394,574427.683073831,3068.30582012261,13216.291340228,665936.162182921,1031,1068,1106,20,633,7.2,8,"1-H","2-M","3-H","4-M"
"1530",1530,73790.2506899753,568216.668909082,3047.70963763601,12991.5484445349,658046.177681228,1012,1048,1096,11,616,7.2,8,"1-H","2-M","3-H","4-H"
"1531",1531,27088.1538371788,335715.932015936,3057.35440193651,14109.2152344925,379970.655489544,382,399,512,159,622,7.2,8,"1-H","2-H","3-L","4-L"
"1532",1532,26151.2050099305,331499.948229347,3030.37987549932,13819.2905578441,374500.823672621,372,388,490,97,604,7.2,8,"1-H","2-H","3-L","4-M"
"1533",1533,25311.7068859715,327764.592621341,3002.28994300042,13562.0308601196,369640.620310432,358,378,465,57,587,7.2,8,"1-H","2-H","3-L","4-H"
"1534",1534,70006.6349673986,519918.271955481,3126.05568551565,13441.5536840191,606492.516292415,899,910,1048,39,678,7.2,8,"1-H","2-H","3-M","4-L"
"1535",1535,68401.2085212993,514441.351765772,3100.21336174674,13179.6439473232,599122.417596141,879,892,1030,18,655,7.2,8,"1-H","2-H","3-M","4-M"
"1536",1536,67386.4800148464,509731.331352888,3074.22139685087,12948.4820436755,593140.514808261,866,877,1022,8,634,7.2,8,"1-H","2-H","3-M","4-H"
"1537",1537,138195.739254538,699425.764847014,3209.225028977,13020.471016194,853851.200146724,1421,1410,1555,12,759,7.2,8,"1-H","2-H","3-H","4-L"
"1538",1538,136610.907308819,693343.276916522,3181.32361907509,12777.5696511121,845913.077495529,1410,1394,1547,4,734,7.2,8,"1-H","2-H","3-H","4-M"
"1539",1539,134589.594739006,686330.581048935,3162.80342727893,12575.8665184331,836658.845733653,1397,1380,1537,2,719,7.2,8,"1-H","2-H","3-H","4-H"
"1540",1540,12248.0841759427,263387.880934025,11718.1934196275,41627.0335570194,328981.192086615,267,231,42,2441,2521,7.2,8.4,"1-L","2-L","3-L","4-L"
"1541",1541,12106.3027227434,260585.042699993,11723.0445450005,41641.8294231039,326056.219390841,260,221,34,2442,2522,7.2,8.4,"1-L","2-L","3-L","4-M"
"1542",1542,11918.7168419816,257115.757220086,11730.5771723305,41669.9238354633,322434.975069862,250,212,27,2443,2525,7.2,8.4,"1-L","2-L","3-L","4-H"
"1543",1543,35104.6585686171,478871.956215808,12020.6161906777,43031.9700707494,569029.201045852,823,793,645,2492,2563,7.2,8.4,"1-L","2-L","3-M","4-L"
"1544",1544,34433.1411552592,474513.484947708,12030.3434627693,43065.3541037495,564042.323669486,810,770,636,2494,2565,7.2,8.4,"1-L","2-L","3-M","4-M"
"1545",1545,34000.4751626986,470867.830066482,12028.7136479662,43078.6061413937,559975.62501854,799,760,629,2495,2564,7.2,8.4,"1-L","2-L","3-M","4-H"
"1546",1546,104119.533191273,702214.651867571,12318.3553790962,44412.7002276126,863065.240665553,1432,1415,1342,2542,2602,7.2,8.4,"1-L","2-L","3-H","4-L"
"1547",1547,103617.597499872,698236.350765335,12318.6013189751,44429.7643754142,858602.313959597,1428,1406,1338,2543,2603,7.2,8.4,"1-L","2-L","3-H","4-M"
"1548",1548,102239.472648958,692127.932688099,12326.3261484686,44464.3921386091,851158.123624136,1418,1389,1319,2544,2604,7.2,8.4,"1-L","2-L","3-H","4-H"
"1549",1549,26147.1221365608,388062.491527003,12056.7499170357,43220.8334941184,469487.197074718,585,535,489,2502,2573,7.2,8.4,"1-L","2-M","3-L","4-L"
"1550",1550,25527.060174449,384934.390961642,12057.3496309694,43236.3126316617,465755.113398722,575,527,472,2504,2574,7.2,8.4,"1-L","2-M","3-L","4-M"
"1551",1551,24618.5788897799,379720.554922419,12070.5860065242,43275.9095112527,459685.629329976,558,512,454,2506,2577,7.2,8.4,"1-L","2-M","3-L","4-H"
"1552",1552,87795.03262071,626717.876666454,12382.8539934728,44719.6829363152,771615.446216951,1260,1222,1225,2553,2611,7.2,8.4,"1-L","2-M","3-M","4-L"
"1553",1553,86937.0846593133,622534.96955234,12383.8191640496,44740.157170001,766596.030545704,1253,1205,1214,2554,2612,7.2,8.4,"1-L","2-M","3-M","4-M"
"1554",1554,85510.8816300264,616801.315571205,12391.835137956,44776.6811729523,759480.713512139,1240,1185,1193,2556,2616,7.2,8.4,"1-L","2-M","3-M","4-H"
"1555",1555,186691.372445481,866813.042749678,12674.5591815796,46097.7229038407,1112276.69728058,1855,1817,1810,2599,2650,7.2,8.4,"1-L","2-M","3-H","4-L"
"1556",1556,185433.766174551,861117.996748195,12677.9593827552,46133.1023151738,1105362.82462067,1848,1804,1805,2600,2651,7.2,8.4,"1-L","2-M","3-H","4-M"
"1557",1557,182954.210892978,853091.481321679,12687.1429509314,46177.361470043,1094910.19663563,1829,1784,1793,2601,2652,7.2,8.4,"1-L","2-M","3-H","4-H"
"1558",1558,75296.1240715502,530161.046470431,12447.9507275637,45015.4795079696,662920.600777514,1025,944,1107,2566,2623,7.2,8.4,"1-L","2-H","3-L","4-L"
"1559",1559,73812.3949693409,525287.60720934,12451.7352759448,45050.2584773159,656601.995931942,1011,930,1098,2568,2624,7.2,8.4,"1-L","2-H","3-L","4-M"
"1560",1560,72217.2247022386,518458.714806169,12457.347547997,45077.2132214076,648210.500277812,999,903,1080,2569,2625,7.2,8.4,"1-L","2-H","3-L","4-H"
"1561",1561,172275.620320638,788964.150675649,12765.2343856756,46539.2476722544,1020544.25305422,1709,1641,1773,2610,2659,7.2,8.4,"1-L","2-H","3-M","4-L"
"1562",1562,170307.389500857,782716.260870456,12769.3447218953,46578.8620490567,1012371.85714227,1697,1630,1767,2611,2660,7.2,8.4,"1-L","2-H","3-M","4-M"
"1563",1563,167640.618981428,773318.083963594,12775.3287584918,46610.0060049264,1000344.03770844,1682,1605,1743,2613,2661,7.2,8.4,"1-L","2-H","3-M","4-H"
"1564",1564,294777.196601446,1034248.10778388,13059.1047374803,48027.4147878724,1390111.82391067,2207,2137,2249,2655,2692,7.2,8.4,"1-L","2-H","3-H","4-L"
"1565",1565,292681.710382326,1027274.28922419,13063.4399674788,48070.5172826768,1381089.95685667,2196,2125,2244,2656,2693,7.2,8.4,"1-L","2-H","3-H","4-M"
"1566",1566,289169.81202294,1017917.35756195,13073.3856223872,48121.5703750502,1368282.12558233,2187,2110,2234,2658,2694,7.2,8.4,"1-L","2-H","3-H","4-H"
"1567",1567,14362.2144411158,239267.096045607,4922.63855688155,17229.7605568583,275781.709600462,161,185,143,974,1514,7.2,8.4,"1-M","2-L","3-L","4-L"
"1568",1568,14352.4579103611,236321.206750544,4913.26818209679,17078.3966062698,272665.329449272,152,175,142,956,1507,7.2,8.4,"1-M","2-L","3-L","4-M"
"1569",1569,14142.5214202085,233120.041251372,4905.40880959351,16964.9594569296,269132.930938104,143,167,133,928,1503,7.2,8.4,"1-M","2-L","3-L","4-H"
"1570",1570,27472.0685694062,440418.354951617,5110.33076569238,17500.1869832685,490500.941269984,635,681,521,1005,1559,7.2,8.4,"1-M","2-L","3-M","4-L"
"1571",1571,26755.8380332221,435717.893902488,5102.35544593431,17361.8385265077,484937.925908152,627,662,503,989,1556,7.2,8.4,"1-M","2-L","3-M","4-M"
"1572",1572,26437.2525134496,432500.900349077,5088.32916956352,17241.2874027316,481267.769434822,618,649,496,977,1549,7.2,8.4,"1-M","2-L","3-M","4-H"
"1573",1573,85220.0385780604,648909.663045479,5308.63712272425,17857.0999482953,757295.438694559,1235,1277,1190,1042,1599,7.2,8.4,"1-M","2-L","3-H","4-L"
"1574",1574,84087.4329215068,643439.752507881,5302.07195898867,17737.0182549557,750566.275643332,1221,1264,1174,1025,1597,7.2,8.4,"1-M","2-L","3-H","4-M"
"1575",1575,83452.7903513021,638637.343362422,5288.86789222692,17624.4001685058,745003.401774457,1206,1255,1167,1015,1592,7.2,8.4,"1-M","2-L","3-H","4-H"
"1576",1576,21253.3856271573,354260.894756512,5137.85498963586,17601.4059486023,398253.541321907,423,446,390,1012,1570,7.2,8.4,"1-M","2-M","3-L","4-L"
"1577",1577,20576.0222618835,350225.600891163,5129.9840747489,17464.4745724025,393396.081800198,408,437,360,1000,1567,7.2,8.4,"1-M","2-M","3-L","4-M"
"1578",1578,20016.2664596636,346925.352856528,5115.77214087659,17339.3485321205,389396.739989189,398,426,351,984,1562,7.2,8.4,"1-M","2-M","3-L","4-H"
"1579",1579,71693.4394362489,577356.189856387,5356.93088581129,18005.5556708994,672412.115849347,1050,1079,1070,1060,1616,7.2,8.4,"1-M","2-M","3-M","4-L"
"1580",1580,70833.2848689708,573176.192107137,5341.89910448893,17871.8434623678,667223.219542964,1035,1064,1058,1044,1612,7.2,8.4,"1-M","2-M","3-M","4-M"
"1581",1581,69502.182473745,567550.76117349,5336.50873423689,17772.4471226308,660161.899504103,1018,1045,1041,1029,1609,7.2,8.4,"1-M","2-M","3-M","4-H"
"1582",1582,157819.025528043,801114.504603266,5560.09891419311,18464.2723786895,982957.901424192,1664,1664,1670,1108,1656,7.2,8.4,"1-M","2-M","3-H","4-L"
"1583",1583,156773.60720411,795998.224622813,5546.16236429115,18343.9102985884,976661.904489803,1650,1656,1667,1094,1653,7.2,8.4,"1-M","2-M","3-H","4-M"
"1584",1584,154730.994492031,788865.224034999,5541.9289270495,18256.7169089328,967394.864363012,1632,1640,1661,1085,1650,7.2,8.4,"1-M","2-M","3-H","4-H"
"1585",1585,61749.7621582046,485988.326952901,5406.22435373909,18162.0423015481,571306.355766392,828,824,973,1080,1627,7.2,8.4,"1-M","2-H","3-L","4-L"
"1586",1586,60435.0639594725,481446.139812037,5393.41117813987,18035.7662930986,565310.381242748,813,806,962,1063,1626,7.2,8.4,"1-M","2-H","3-L","4-M"
"1587",1587,58836.882400901,475792.316584605,5387.84054664372,17932.5415509669,557949.581083116,793,776,943,1053,1623,7.2,8.4,"1-M","2-H","3-L","4-H"
"1588",1588,145577.110980773,727450.80765329,5625.48893118514,18680.4458460642,897333.853411313,1509,1493,1625,1133,1669,7.2,8.4,"1-M","2-H","3-M","4-L"
"1589",1589,143834.312672206,721615.759141667,5614.08533565312,18569.8346413627,889633.991790888,1491,1472,1604,1123,1668,7.2,8.4,"1-M","2-H","3-M","4-M"
"1590",1590,141364.31792203,714121.302845053,5609.9314625152,18481.188668851,879576.740898449,1467,1447,1576,1113,1666,7.2,8.4,"1-M","2-H","3-M","4-H"
"1591",1591,255060.532157185,957739.44843141,5840.27293224373,19290.7726221292,1237931.02614297,2037,1999,2128,1193,1708,7.2,8.4,"1-M","2-H","3-H","4-L"
"1592",1592,252672.078525412,950093.571929165,5829.90179361483,19192.4411227685,1227787.99337096,2016,1984,2124,1181,1707,7.2,8.4,"1-M","2-H","3-H","4-M"
"1593",1593,249720.490378291,941771.117660394,5826.98379505785,19118.4479119737,1216437.03974572,1997,1970,2116,1178,1706,7.2,8.4,"1-M","2-H","3-H","4-H"
"1594",1594,17427.3017104066,217839.560622937,2839.33806320197,18989.7744453268,257095.974841872,128,151,268,1163,356,7.2,8.4,"1-H","2-L","3-L","4-L"
"1595",1595,17486.1707872983,214960.20647365,2798.75298120057,18572.0385873189,253817.168829468,119,142,269,1124,324,7.2,8.4,"1-H","2-L","3-L","4-M"
"1596",1596,17210.2030584104,212534.695407736,2763.12750775486,18221.019463398,250729.0454373,109,134,260,1082,273,7.2,8.4,"1-H","2-L","3-L","4-H"
"1597",1597,21463.1524821647,404287.758602358,2777.34700743398,17310.9196498266,445839.177741784,529,579,399,980,292,7.2,8.4,"1-H","2-L","3-M","4-L"
"1598",1598,21167.4067963136,401025.721652492,2742.39752008893,16948.2218185608,441883.747787455,523,564,389,925,221,7.2,8.4,"1-H","2-L","3-M","4-M"
"1599",1599,20596.5264244071,396489.883453215,2711.02518149661,16618.541763898,436415.976823017,508,551,363,856,164,7.2,8.4,"1-H","2-L","3-M","4-H"
"1600",1600,70060.5362859967,601973.738431803,2755.82872384879,15999.8251747959,690789.928616445,1098,1146,1050,752,252,7.2,8.4,"1-H","2-L","3-H","4-L"
"1601",1601,69014.7423282846,596586.741032124,2721.67575459765,15644.5074421225,683967.666557129,1082,1136,1033,636,180,7.2,8.4,"1-H","2-L","3-H","4-M"
"1602",1602,68363.7842203834,591810.691486114,2689.22775367947,15335.4216136795,678199.125073856,1066,1123,1028,529,126,7.2,8.4,"1-H","2-L","3-H","4-H"
"1603",1603,18180.651235377,323385.266826595,2798.24423708775,17311.7814880347,361675.943787094,338,369,299,981,323,7.2,8.4,"1-H","2-M","3-L","4-L"
"1604",1604,17723.9327010566,320523.553082921,2758.01984816288,16927.9721078883,357933.477740029,329,360,283,918,261,7.2,8.4,"1-H","2-M","3-L","4-M"
"1605",1605,17042.1892357063,316174.784278088,2725.43628181933,16583.5014626233,352525.911258237,316,349,250,851,190,7.2,8.4,"1-H","2-M","3-L","4-H"
"1606",1606,58530.986641994,533383.696334771,2763.43050521391,15866.7497934684,610544.863275447,911,956,939,717,274,7.2,8.4,"1-H","2-M","3-M","4-L"
"1607",1607,57282.5416647203,528010.972405294,2728.6646142855,15505.3515125924,603527.530196893,890,936,917,585,194,7.2,8.4,"1-H","2-M","3-M","4-M"
"1608",1608,56473.12557413,523442.885845924,2695.81972544647,15193.3042310448,597805.135376545,873,923,906,500,132,7.2,8.4,"1-H","2-M","3-M","4-H"
"1609",1609,133880.326328885,743421.654099091,2760.80028048619,14720.3954780089,894783.176186471,1500,1523,1534,365,268,7.2,8.4,"1-H","2-M","3-H","4-L"
"1610",1610,132821.999700174,738314.007668421,2722.80551643883,14383.3839632947,888242.196848329,1489,1515,1528,226,184,7.2,8.4,"1-H","2-M","3-H","4-M"
"1611",1611,130890.413333049,731313.422175225,2696.81834542698,14101.0551139336,879001.708967635,1465,1502,1522,156,136,7.2,8.4,"1-H","2-M","3-H","4-H"
"1612",1612,51084.2512858755,446900.744768744,2780.05329852204,15783.4137651749,516548.463118317,700,712,862,687,297,7.2,8.4,"1-H","2-H","3-L","4-L"
"1613",1613,49821.8635345444,442425.054827448,2740.26787610248,15416.4980215205,510403.684259615,678,689,849,556,216,7.2,8.4,"1-H","2-H","3-L","4-M"
"1614",1614,48330.7475722395,436905.173506709,2709.7968119732,15094.1132019011,503039.831092823,657,665,828,477,159,7.2,8.4,"1-H","2-H","3-L","4-H"
"1615",1615,123435.647012143,673083.310079828,2775.44248193217,14552.5489986518,813846.948572555,1344,1343,1478,293,289,7.2,8.4,"1-H","2-H","3-M","4-L"
"1616",1616,121737.261185817,667316.35218053,2738.62312316973,14215.9082700251,806008.144759542,1326,1319,1460,180,211,7.2,8.4,"1-H","2-H","3-M","4-M"
"1617",1617,119401.401257386,659990.528550536,2710.9869419236,13921.4649446723,796024.381694518,1307,1298,1442,120,163,7.2,8.4,"1-H","2-H","3-M","4-H"
"1618",1618,220716.683341993,888776.484217367,2796.29171050568,13621.8140255551,1125911.27329542,1877,1863,2000,67,321,7.2,8.4,"1-H","2-H","3-H","4-L"
"1619",1619,218751.840658689,881747.094017998,2761.47306797755,13312.3278232085,1116572.73556787,1865,1850,1987,27,269,7.2,8.4,"1-H","2-H","3-H","4-M"
"1620",1620,215937.634251205,873588.177847492,2737.58440437546,13051.9495710112,1105315.34607408,1847,1832,1962,13,208,7.2,8.4,"1-H","2-H","3-H","4-H"
"1621",1621,14452.1597827696,347400.088298571,10583.1752401407,36574.1586690828,409009.581990564,448,427,148,2229,2359,7.2,8.8,"1-L","2-L","3-L","4-L"
"1622",1622,14062.2362499485,343703.958800097,10587.0195784184,36577.8342004217,404931.048828886,437,416,128,2230,2361,7.2,8.8,"1-L","2-L","3-L","4-M"
"1623",1623,13758.026342511,340866.918454532,10585.8968994663,36579.0203394407,401789.86203595,431,408,113,2231,2360,7.2,8.8,"1-L","2-L","3-L","4-H"
"1624",1624,66883.1591539154,608145.45732452,10874.7238489208,37863.1471685102,723766.487495866,1160,1159,1017,2284,2398,7.2,8.8,"1-L","2-L","3-M","4-L"
"1625",1625,65667.2471002346,602185.937036461,10881.029851018,37879.5864080907,716613.800395804,1147,1147,1011,2286,2402,7.2,8.8,"1-L","2-L","3-M","4-M"
"1626",1626,64777.8832325771,597158.289207427,10884.6803753167,37887.8818651692,710708.73468049,1134,1137,1003,2289,2403,7.2,8.8,"1-L","2-L","3-M","4-H"
"1627",1627,167405.417465023,873620.874182178,11163.6587097303,39140.872768823,1091330.82312575,1827,1833,1738,2338,2440,7.2,8.8,"1-L","2-L","3-H","4-L"
"1628",1628,166505.077462124,868340.55666121,11164.3853197727,39153.1111044331,1085163.13054754,1819,1821,1729,2339,2441,7.2,8.8,"1-L","2-L","3-H","4-M"
"1629",1629,163868.945743446,859215.817230216,11173.6349398712,39173.1416904979,1073431.53960403,1805,1799,1704,2340,2442,7.2,8.8,"1-L","2-L","3-H","4-H"
"1630",1630,49651.2077790626,499818.310266772,10911.8654782888,38050.422472016,598431.805996139,878,859,846,2297,2407,7.2,8.8,"1-L","2-M","3-L","4-L"
"1631",1631,48501.8893690117,494659.808298128,10918.7133463432,38068.6902035319,592149.101217015,864,849,832,2299,2410,7.2,8.8,"1-L","2-M","3-L","4-M"
"1632",1632,47528.5289570178,490144.236810023,10923.4677877306,38081.1626114277,586677.396166199,857,838,815,2300,2413,7.2,8.8,"1-L","2-M","3-L","4-H"
"1633",1633,144556.121654757,786122.9071146,11228.451534214,39438.8293848501,981346.309688421,1659,1636,1609,2351,2453,7.2,8.8,"1-L","2-M","3-M","4-L"
"1634",1634,143246.325607362,780685.680763097,11229.8329133186,39454.0479438907,974615.887227668,1645,1623,1597,2353,2454,7.2,8.8,"1-L","2-M","3-M","4-M"
"1635",1635,141030.027309191,772960.119789625,11239.2058036831,39475.1281256844,964704.481028183,1628,1604,1572,2356,2457,7.2,8.8,"1-L","2-M","3-M","4-H"
"1636",1636,278206.112704646,1069596.35639772,11511.9359826655,40726.5834467043,1400040.98853173,2217,2197,2203,2402,2491,7.2,8.8,"1-L","2-M","3-H","4-L"
